route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,000508,OCESN841251F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87286005:87343004:9:2155:20260630,841251,0,18770,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,000508,OCESN841252F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87343004:87286005:9:2151:20260630,841252,1,18771,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,000508,OCESN841253F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87286005:87343004:9:2225:20260630,841253,0,18772,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,000508,OCESN841254F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87343004:87286005:9:2221:20260630,841254,1,18773,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,000815,OCESN841255F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87286005:87343004:6:813:20260627,841255,0,18774,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,000815,OCESN841256F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87343004:87286005:6:725:20260627,841256,1,18775,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,000815,OCESN841257F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87286005:87343004:6:1013:20260627,841257,0,18776,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,000815,OCESN841258F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87343004:87286005:6:925:20260627,841258,1,18777,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,005289,OCESN841259F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87286005:87343004:6:1213:20260628,841259,0,18778,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,005290,OCESN841260F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87343004:87286005:6:1125:20260628,841260,1,18779,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,005289,OCESN841261F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87286005:87343004:6:1413:20260628,841261,0,18780,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,005289,OCESN841262F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87343004:87286005:6:1325:20260628,841262,1,18781,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,005289,OCESN841263F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87286005:87343004:6:1613:20260628,841263,0,18782,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,005289,OCESN841264F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87343004:87286005:6:1525:20260628,841264,1,18783,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,005289,OCESN841265F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87286005:87343004:6:1813:20260628,841265,0,18784,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,005289,OCESN841266F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87343004:87286005:6:1725:20260628,841266,1,18785,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,001200,OCESN841267F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87286005:87343004:6:2013:20260628,841267,0,18786,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,000815,OCESN841268F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87343004:87286005:6:1923:20260627,841268,1,18787,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,001200,OCESN841268F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87343004:87286005:6:1923:20260628,841268,1,18788,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,004901,OCESN841269F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87286005:87343004:6:2213:20260627,841269,0,18789,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,000815,OCESN841270F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87343004:87286005:6:2125:20260627,841270,1,18790,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,000755,OCESN841271F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87286005:87343004:9:2255:20260619,841271,0,18791,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,005291,OCESN841272F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87343004:87286005:6:847:20260628,841272,1,18792,
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,000815,OCESN841273F1187_F:TER:FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049::87286005:87343004:9:2023:20260627,841273,0,18793,
OCESN-87391003-87581009,005292,OCESN8413F1187_F:OUI:OCESN-87391003-87581009:87391003:87581009:2:1503:20260630,8413,0,18794,
OCESN-87391003-87581009,000238,OCESN8413F1187_F:OUI:OCESN-87391003-87581009:87391003:87581009:2:1503:20260513,8413,0,18795,
OCESN-87391003-87581009,000245,OCESN8413F1187_F:OUI:OCESN-87391003-87581009:87391003:87581009:2:1503:20260220,8413,0,18796,
OCESN-87581009-87391003,000306,OCESN8414F1187_F:OUI:OCESN-87581009-87391003:87581009:87391003:3:1927:20260417,8414,1,18797,
OCESN-87581009-87391003,004165,OCESN8414F1187_F:OUI:OCESN-87581009-87391003:87581009:87391003:3:1926:20260630,8414,1,18798,
OCESN-87581009-87391003,004382,OCESN8414F1187_F:OUI:OCESN-87581009-87391003:87581009:87391003:3:1930:20260619,8414,1,18799,
OCESN-87581009-87391003,000245,OCESN8414F1187_F:OUI:OCESN-87581009-87391003:87581009:87391003:3:1923:20260220,8414,1,18800,
OCESN-87581009-87391003,000289,OCESN8414F1187_F:OUI:OCESN-87581009-87391003:87581009:87391003:3:1921:20260219,8414,1,18801,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,002616,OCESN841400F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:639:20260313,841400,1,18802,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,005293,OCESN841400F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:639:20260630,841400,1,18803,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,000579,OCESN841400F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:641:20260130,841400,1,18804,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,002616,OCESN841402F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:738:20260313,841402,1,18805,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,005293,OCESN841402F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:736:20260630,841402,1,18806,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,000579,OCESN841402F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:738:20260130,841402,1,18807,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,005293,OCESN841404F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:836:20260630,841404,1,18808,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,005294,OCESN841404F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:838:20260313,841404,1,18809,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,000461,OCESN841404F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:836:20260129,841404,1,18810,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,005295,OCESN841406F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:1236:20260630,841406,1,18811,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,001666,OCESN841406F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:1236:20260313,841406,1,18812,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,005295,OCESN841408F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:1336:20260630,841408,1,18813,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,001666,OCESN841408F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:1336:20260313,841408,1,18814,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,005293,OCESN841410F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:1736:20260630,841410,1,18815,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,001666,OCESN841410F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:1736:20260313,841410,1,18816,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,005293,OCESN841412F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:1836:20260630,841412,1,18817,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,001666,OCESN841412F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:1845:20260313,841412,1,18818,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,005293,OCESN841414F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:1936:20260630,841414,1,18819,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,001666,OCESN841414F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:1936:20260313,841414,1,18820,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,005293,OCESN841420F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87343004:87345520:9:736:20260630,841420,0,18821,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,001666,OCESN841420F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87343004:87345520:9:733:20260313,841420,0,18822,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,005293,OCESN841422F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87343004:87345520:9:836:20260630,841422,0,18823,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,001666,OCESN841422F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87343004:87345520:9:841:20260313,841422,0,18824,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,001189,OCESN841424F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87343004:87345520:9:1036:20260630,841424,0,18825,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,000579,OCESN841424F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87343004:87345520:9:1035:20260130,841424,0,18826,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,005233,OCESN841426F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87343004:87345520:9:1336:20260630,841426,0,18827,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,005295,OCESN841428F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87343004:87345520:9:1736:20260630,841428,0,18828,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,001666,OCESN841428F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87343004:87345520:9:1743:20260313,841428,0,18829,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,005293,OCESN841430F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87343004:87345520:9:1836:20260630,841430,0,18830,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,001666,OCESN841430F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87343004:87345520:9:1828:20260313,841430,0,18831,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,005293,OCESN841432F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87343004:87345520:9:1936:20260630,841432,0,18832,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,001666,OCESN841432F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87343004:87345520:9:1938:20260313,841432,0,18833,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,001234,OCESN841450F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87343004:87345520:9:733:20260627,841450,0,18834,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,001234,OCESN841452F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87343004:87345520:9:911:20260627,841452,0,18835,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,001234,OCESN841454F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87343004:87345520:9:1235:20260627,841454,0,18836,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,001584,OCESN841458F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87343004:87345520:9:1814:20260628,841458,0,18837,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,001584,OCESN841460F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87343004:87345520:9:2017:20260628,841460,0,18838,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,002475,OCESN841470F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:741:20260307,841470,1,18839,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,000787,OCESN841470F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:736:20260627,841470,1,18840,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,000787,OCESN841472F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:833:20260627,841472,1,18841,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,002475,OCESN841472F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:833:20260307,841472,1,18842,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,002475,OCESN841474F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:1333:20260307,841474,1,18843,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,000787,OCESN841474F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:1328:20260627,841474,1,18844,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,005296,OCESN841476F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:1713:20260308,841476,1,18845,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,005297,OCESN841476F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:1713:20260628,841476,1,18846,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,005296,OCESN841478F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:1922:20260308,841478,1,18847,
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,005297,OCESN841478F1187_F:TER:FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6::87345520:87343004:9:1922:20260628,841478,1,18848,
OCESN-87391003-87581009,005298,OCESN8415F1187_F:OUI:OCESN-87391003-87581009:87391003:87581009:2:1649:20260628,8415,0,18849,
OCESN-87391003-87581009,000238,OCESN8415F1187_F:OUI:OCESN-87391003-87581009:87391003:87581009:2:1649:20260513,8415,0,18850,
OCESN-87391003-87581009,004555,OCESN8415F1187_F:OUI:OCESN-87391003-87581009:87391003:87581009:2:1649:20260220,8415,0,18851,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,000508,OCESN841500F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295014:87343004:8:609:20260630,841500,0,18852,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,000508,OCESN841501F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87343004:87295014:8:630:20260630,841501,1,18853,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,000508,OCESN841502F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295014:87343004:8:709:20260630,841502,0,18854,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,000508,OCESN841503F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87343004:87295014:8:739:20260630,841503,1,18855,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,000508,OCESN841504F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295014:87343004:8:909:20260630,841504,0,18856,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,000508,OCESN841505F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87343004:87295014:8:839:20260630,841505,1,18857,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,005299,OCESN841506F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295014:87295600:4:941:20260630,841506,0,18858,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,001144,OCESN841506F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295014:87295600:4:942:20260220,841506,0,18859,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,004943,OCESN841506F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295014:87295600:4:942:20260507,841506,0,18860,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,005300,OCESN841506F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295014:87343004:8:1009:20260529,841506,0,18861,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,002164,OCESN841507F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87343004:87295014:8:924:20260605,841507,1,18862,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,005301,OCESN841507F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87343004:87295014:8:939:20260630,841507,1,18863,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,005302,OCESN841508F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295014:87295600:4:1041:20260630,841508,0,18864,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,005300,OCESN841508F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295014:87343004:8:1109:20260529,841508,0,18865,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,005303,OCESN841509F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295600:87295014:4:1039:20260630,841509,1,18866,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,000297,OCESN841509F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87343004:87295600:5:1019:20260327,841509,1,18867,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,005304,OCESN841509F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87343004:87295014:8:1039:20260529,841509,1,18868,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,005305,OCESN841510F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295014:87295600:4:1541:20260630,841510,0,18869,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,005306,OCESN841510F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295014:87343004:8:1609:20260529,841510,0,18870,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,005307,OCESN841511F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295600:87295014:4:1439:20260630,841511,1,18871,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,005308,OCESN841511F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295600:87295014:4:1441:20260217,841511,1,18872,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,005304,OCESN841511F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87343004:87295014:8:1439:20260529,841511,1,18873,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,002195,OCESN841511F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87343004:87295600:5:1419:20260403,841511,1,18874,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,005309,OCESN841512F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295014:87343004:8:1715:20260630,841512,0,18875,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,001595,OCESN841512F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295014:87343004:8:1727:20260622,841512,0,18876,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,005306,OCESN841512F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295014:87343004:8:1709:20260529,841512,0,18877,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,000508,OCESN841513F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87343004:87295014:8:1739:20260630,841513,1,18878,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,000508,OCESN841514F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295014:87343004:8:1809:20260630,841514,0,18879,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,000508,OCESN841515F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87343004:87295014:8:1939:20260630,841515,1,18880,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,000508,OCESN841516F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295014:87343004:8:1909:20260630,841516,0,18881,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,000508,OCESN841517F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87343004:87295014:8:2040:20260630,841517,1,18882,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,000508,OCESN841518F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295014:87343004:8:2009:20260630,841518,0,18883,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,005302,OCESN841519F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295600:87295014:4:1139:20260630,841519,1,18884,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,002195,OCESN841519F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87343004:87295600:5:1118:20260403,841519,1,18885,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,005304,OCESN841519F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87343004:87295014:8:1139:20260529,841519,1,18886,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,000655,OCESN841520F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295014:87295600:4:1241:20260430,841520,0,18887,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,005310,OCESN841520F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295014:87295600:4:1241:20260630,841520,0,18888,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,002195,OCESN841520F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295600:87343004:5:1309:20260403,841520,0,18889,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,005304,OCESN841520F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295014:87343004:8:1309:20260529,841520,0,18890,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,000508,OCESN841550F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87295014:87343004:12:739:20260630,841550,0,18891,
FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504:,000508,OCESN841551F1187_F:TER:FR:Line::454E4ABF-BD49-4157-8FE8-BCDD340E2504::87343004:87295014:12:1847:20260630,841551,1,18892,
OCESN-87581009-87391003,005311,OCESN8416F1187_F:OUI:OCESN-87581009-87391003:87581009:87391003:2:1957:20260630,8416,1,18893,
OCESN-87581009-87391003,005312,OCESN8416F1187_F:OUI:OCESN-87581009-87391003:87581009:87391003:2:1957:20260626,8416,1,18894,
OCESN-87581009-87391003,000280,OCESN8416F1187_F:OUI:OCESN-87581009-87391003:87581009:87391003:2:1957:20260512,8416,1,18895,
OCESN-87581009-87391003,000248,OCESN8416F1187_F:OUI:OCESN-87581009-87391003:87581009:87391003:2:1957:20260513,8416,1,18896,
OCESN-87581009-87391003,000455,OCESN8416F1187_F:OUI:OCESN-87581009-87391003:87581009:87391003:2:1949:20260130,8416,1,18897,
OCESN-87581009-87391003,005313,OCESN8416F1187_F:OUI:OCESN-87581009-87391003:87581009:87391003:2:1949:20260220,8416,1,18898,
