id_commune;nom_commune;lat;lon
37085;COURCAY;47.2497992287; 0.884516285898
55384;NICEY-SUR-AIRE;48.8922146905; 5.35514008596
88494;VAUBEXY;48.283956514; 6.23614210512
5140;SAINT-ETIENNE-LE-LAUS;44.5080346822; 6.16323058106
87092;MARVAL;45.6348755661; 0.7960449348
14420;LE MESNIL-GERMAIN;49.0455476434; 0.188698477253
3292;TRONGET;46.418633391; 3.08862365583
8046;BANOGNE-RECOUVRANCE;49.5702609587; 4.13247064343
49046;BREZE;47.1659198942; -0.0543045916422
24353;LA ROCHEBEAUCOURT-ET-ARGENTINE;45.4660887787; 0.382652455353
27557;SAINT-LEGER-DE-ROTES;49.1126606736; 0.662290539561
46315;TEYSSIEU;44.9167422017; 1.95733992168
14692;TILLY-SUR-SEULLES;49.1718691291; -0.62341766889
55449;RUPT-EN-WOEVRE;49.0616267227; 5.49481707998
40278;SAINT-PAUL-EN-BORN;44.2009953973; -1.15027990694
45066;CHAILLY-EN-GATINAIS;47.936543644; 2.5277446897
95678;VILLIERS-ADAM;49.0702888248; 2.23950871871
62161;BOUQUEHAULT;50.8160934944; 1.89974480886
32416;SARRANT;43.7704131309; 0.928322763871
17091;CHARRON;46.2936903771; -1.08092039856
54584;VILLEY-SAINT-ETIENNE;48.7281187821; 5.96351375096
30323;SOUSTELLE;44.1724100561; 4.00032794354
80385;GRAND-LAVIERS;50.1345136521; 1.7882348767
71305;MONTBELLET;46.4713429723; 4.8783736486
12032;BOUSSAC;44.2956919564; 2.37751335609
76275;FONTENAY;49.5698530615; 0.178104990731
23198;SAINT-GEORGES-NIGREMONT;45.8360016114; 2.27335627417
69065;CORCELLES-EN-BEAUJOLAIS;46.153800482; 4.72504633206
51089;BROUILLET;49.2274251852; 3.73673973777
14577;SAINT-GABRIEL-BRECY;49.2707851378; -0.570933954743
3124;GOUISE;46.4107128153; 3.43846428318
10128;DONNEMENT;48.519771783; 4.42815499728
88331;NONZEVILLE;48.2654993347; 6.63356846673
28189;GUILLEVILLE;48.2218869218; 1.80247996905
80280;ERCOURT;50.0405703516; 1.72408461837
10342;SAINT-JEAN-DE-BONNEVAL;48.1719801314; 4.05020732222
1122;CORMARANCHE-EN-BUGEY;45.9442772826; 5.60860828487
59569;SIN-LE-NOBLE;50.3677512577; 3.12071297192
2B046;CAGNANO;42.8719957241; 9.44402317459
